COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,3762103723,3761104439,,163057,163066,3762103723,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT COROIEȘTI""",GRADINITA CU PROGRAM NORMAL SAT COROIESTI,COROIEŞTI,
,3762106934,3761104796,,165979,166039,3762106934,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 1"," SAT POGĂNEȘTI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT POGANESTI,POGĂNEŞTI,
,3762106278,3761107623,,165069,165121,3762106278,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT ZGURA""",SCOALA PRIMARA SAT ZGURA,ZGURA,
,3762101974,3761104317,,166057,166084,3762101974,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT BRĂHĂȘOAIA""",SCOALA PRIMARA SAT BRAHASOAIA,BRĂHĂŞOAIA,
,3762103533,3761104864,,164277,164295,3762103533,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT GRUMEZOAIA""",GRADINITA CU PROGRAM NORMAL SAT GRUMEZOAIA,GRUMEZOAIA,
,3762101662,3761104109,,164339,164366,3762101662,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT RECEA""",GRADINITA CU PROGRAM NORMAL SAT RECEA,RECEA,
,3762100946,3761104828,,165817,165853,3762100946,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT GURA IDRICI""",GRADINITA CU PROGRAM NORMAL SAT GURA IDRICI,GURA IDRICI,
,3762100367,3761105033,,166707,166752,3762100367,VASLUI,,,,"""ȘCOALA PRIMARĂ """"GHEORGHE ROȘCA CODREANU"""""," SAT VĂLENI""",SCOALA PRIMARA GHEORGHE ROSCA CODREANU SAT VALENI,VĂLENI,
28862880,3761104778,,370732213,166235,166244,3761104778,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ """"SFÂNTUL ANDREI"""""," SAT TĂCUTA""",SCOALA GIMNAZIALA SFANTUL ANDREI SAT TACUTA,TĂCUTA,
19183960,3761100091,,733205,161945,161954,3761100091,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ """"DIMITRIE CANTEMIR"""""," MUN. VASLUI""",SCOALA GIMNAZIALA DIMITRIE CANTEMIR MUN VASLUI,VASLUI,
19221975,3761104597,,733281,161794,161801,3761104597,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ """"IORGU RADU"""""," MUN. BÂRLAD""",SCOALA GIMNAZIALA IORGU RADU MUN BARLAD,BÂRLAD,NICOLAE BALCESCU NR. 6
,3762105286,3761104448,,163903,163958,3762105286,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT TUPILAȚI""",SCOALA PRIMARA SAT TUPILATI,TUPILAŢI,
28627850,3761104403,,370729759,163486,163609,3761104403,VASLUI,,,,"""LICEUL TEHNOLOGIC"," SAT VLADIA""",LICEUL TEHNOLOGIC SAT VLADIA,VLADIA,
4539947,3761104154,,1182764,161794,161801,3761104154,VASLUI,,,,"""COLEGIUL TEHNIC """"ALEXANDRU IOAN CUZA"""""," MUN. BÂRLAD""",COLEGIUL TEHNIC ALEXANDRU IOAN CUZA MUN BARLAD,BÂRLAD,
,3762107026,3761104136,,164133,164188,3762107026,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT TRESTIANA""",GRADINITA CU PROGRAM NORMAL SAT TRESTIANA,TRESTIANA,
,3762106486,3761105223,,163002,163011,3762106486,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 2"," SAT CODĂEȘTI""",GRADINITA CU PROGRAM NORMAL NR 2 SAT CODAESTI,CODĂEŞTI,
370730772,3761107605,,370730772,164598,164605,3761107605,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ """"MIHAI EMINESCU"""""," SAT LAZA""",SCOALA GIMNAZIALA MIHAI EMINESCU SAT LAZA,LAZA,
,3762100887,3761104181,,165899,165951,3762100887,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT ȘTIOBORĂNI""",GRADINITA CU PROGRAM NORMAL SAT STIOBORANI,ŞTIOBORĂNI,
,3762101549,3761104127,,164829,164883,3762101549,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT ȚUȚCANI""",GRADINITA CU PROGRAM NORMAL SAT TUTCANI,ŢUŢCANI,
,3762106111,3761104769,,162149,162158,3762106111,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT ARSURA""",GRADINITA CU PROGRAM NORMAL SAT ARSURA,ARSURA,
,3762106753,3761107442,,163734,163743,3762106753,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 1"," SAT DUMEȘTI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT DUMESTI,DUMEŞTI,
,3762105987,3761104855,,161945,161954,3762105987,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 19"," MUN. VASLUI""",GRADINITA CU PROGRAM PRELUNGIT NR 19 MUN VASLUI,VASLUI,
,3762101436,3761107564,,165185,165229,3762101436,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT IVĂNEȘTI""",SCOALA PRIMARA SAT IVANESTI,IVĂNEŞTI,
,3762100236,3761107573,,165336,165372,3762100236,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT FRASINU""",GRADINITA CU PROGRAM NORMAL SAT FRASINU,FRASINU,
,3762106251,3761104715,,167311,166592,3762106251,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT POCHIDIA""",GRADINITA CU PROGRAM NORMAL SAT POCHIDIA,POCHIDIA,
,3762103049,3761107487,,163789,163814,3762103049,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT BURSUCI""",GRADINITA CU PROGRAM NORMAL SAT BURSUCI,BURSUCI,
