COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,2462100302,2461100686,,106461,106498,2462100302,MARAMUREŞ,,,11,SCOALA PRIMARA BOZANTA MARE,SCOALA PRIMARA BOZANTA MARE,BOZÂNTA MARE,PRINCIPALA,,
,2462100288,2461103368,,109176,109201,2462100288,MARAMUREŞ,,,13,SCOALA PRIMARA BUTEASA,SCOALA PRIMARA BUTEASA,BUTEASA,Principala,,
,2462102661,2461100867,,106559,106568,2462102661,MARAMUREŞ,,,,SCOALA GIMNAZIALA NR. 11 SIGHETU MARMATIEI,SCOALA GIMNAZIALA NR 11 SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,,,
26684301,2461100442,,579491,106318,106327,2461100442,MARAMUREŞ,,,4,"""SCOALA GIMNAZIALA """"DIMITRIE CANTEMIR""""BAIA MARE""",SCOALA GIMNAZIALA DIMITRIE CANTEMIRBAIA MARE,BAIA MARE,Bogdan Vodă,,
,2462103531,2461100053,,108963,108972,2462103531,MARAMUREŞ,,,,GRADINITA CU PROGRAM PRELUNGIT NR. 4 SEINI,GRADINITA CU PROGRAM PRELUNGIT NR 4 SEINI,SEINI,,,
26702629,2461101651,,579609,106318,106327,2461101651,MARAMUREŞ,,,18A,"""SCOALA GIMNAZIALA """"GEORGE COSBUC"""" BAIA MARE""",SCOALA GIMNAZIALA GEORGE COSBUC BAIA MARE,BAIA MARE,"""Bilaşcu Gheorghe"," doctor""",
,2462102471,2461101574,,109096,109112,2462102471,MARAMUREŞ,,,44,SCOALA PRIMARA BONTAIENI,SCOALA PRIMARA BONTAIENI,BONTĂIENI,PRINCIPALA,,
,2462103703,2461101036,,106318,106327,2462103703,MARAMUREŞ,,,68,GRADINITA CU PROGRAM NORMAL NR. 37 BAIA MARE,GRADINITA CU PROGRAM NORMAL NR 37 BAIA MARE,BAIA MARE,Alecsandri Vasile,,
23676983,2461101271,,583521,108400,108419,2461101271,MARAMUREŞ,,,UNIRII 68,LICEUL TEHNOLOGIC OCNA SUGATAG,LICEUL TEHNOLOGIC OCNA SUGATAG,OCNA ŞUGATAG,JUDETEAN 185,,
30112677,2461100677,,580347,106684,106693,2461100677,MARAMUREŞ,,,1,GRADINITA CU PROGRAM PRELUNGIT NR. 2 BAIA SPRIE,GRADINITA CU PROGRAM PRELUNGIT NR 2 BAIA SPRIE,BAIA SPRIE,microraion vest 1,,
,2462102973,2461100573,,106817,106844,2462102973,MARAMUREŞ,,,117,SCOALA PRIMARA BORCUT,SCOALA PRIMARA BORCUT,BORCUT,PRINCIPALA,,
4884830,2461100053,,832087,108963,108972,2461100053,MARAMUREŞ,,,,"""LICEUL TEHNOLOGIC AGRICOL """"ALEXIU BERINDE"""" SEINI""",LICEUL TEHNOLOGIC AGRICOL ALEXIU BERINDE SEINI,SEINI,VICTORIEI NR 2,,
16057348,2461101511,,581781,107350,107378,2461101511,MARAMUREŞ,,,247,SCOALA GIMNAZIALA CRACIUNESTI,SCOALA GIMNAZIALA CRACIUNESTI,CRĂCIUNEŞTI,CRĂCIUNEŞTI,,
21689340,2461101488,,582149,107582,107591,2461101488,MARAMUREŞ,,,154,SCOALA GIMNAZIALA CERNESTI,SCOALA GIMNAZIALA CERNESTI,CERNEŞTI,PRINCIPALA,,
,2462102394,2461103418,583856,108552,108570,2462102394,MARAMUREŞ,,,,SCOALA PRIMARA PIATRA,SCOALA PRIMARA PIATRA,PIATRA,,,
,2462102643,2461100605,,106318,106327,2462102643,MARAMUREŞ,,,5,GRADINITA CU PROGRAM NORMAL NR. 32 BAIA MARE,GRADINITA CU PROGRAM NORMAL NR 32 BAIA MARE,BAIA MARE,08.mar,,
23039867,2461100424,,1123756,108696,108703,2461100424,MARAMUREŞ,,,1118,LICEUL TEHNOLOGIC RUSCOVA,LICEUL TEHNOLOGIC RUSCOVA,RUSCOVA,PRINCIPALA,,
34356496,2461203814,,5555555555,106318,106327,2461203814,MARAMUREŞ,,,26B,SCOALA PRIMARA INTERNATIONALA BAIA MARE,SCOALA PRIMARA INTERNATIONALA BAIA MARE,BAIA MARE,VICTOR BABES,,
,2462102001,2461101886,,107733,107822,2462102001,MARAMUREŞ,,,,SCOALA GIMNAZIALA PRELUCA NOUA,SCOALA GIMNAZIALA PRELUCA NOUA,PRELUCA NOUĂ,,,
15119949,2461100157,,583624,108473,108482,2461100157,MARAMUREŞ,,,1406C,LICEUL TEHNOLOGIC POIENILE DE SUB MUNTE,LICEUL TEHNOLOGIC POIENILE DE SUB MUNTE,POIENILE DE SUB MUNTE,PRINCIPALA,,
26684263,2461101072,,6019728,106318,106327,2461101072,MARAMUREŞ,,,4,GRADINITA CU PROGRAM PRELUNGIT NR. 28 BAIA MARE,GRADINITA CU PROGRAM PRELUNGIT NR 28 BAIA MARE,BAIA MARE,ALEEA FILATURII,,
3694926,2461101298,,583105,108151,108160,2461101298,MARAMUREŞ,,,112,"""SCOALA GIMNAZIALA """"DR. ILIE LAZAR"""" GIULESTI""",SCOALA GIMNAZIALA DR ILIE LAZAR GIULESTI,GIULEŞTI,PRINCIPALA,,
33315234,2461103291,,584422,108918,108927,2461103291,MARAMUREŞ,,,67,SCOALA GIMNAZIALA SALSIG,SCOALA GIMNAZIALA SALSIG,SĂLSIG,PRINCIPALA,,
,2462102928,2461100677,,106684,106693,2462102928,MARAMUREŞ,,,,GRADINITA CU PROGRAM NORMAL NR. 4 BAIA SPRIE,GRADINITA CU PROGRAM NORMAL NR 4 BAIA SPRIE,BAIA SPRIE,DRAGOS VODA NR. 18,,
9870215,2461200666,,100003,106559,106568,2461200666,MARAMUREŞ,,,,"""SCOALA POSTLICEALA SANITARA """"GRIGORE MOISIL"""" SIGHETU MARMATIEI""",SCOALA POSTLICEALA SANITARA GRIGORE MOISIL SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,ANDREI MURESAN,,
10588464,2461201319,,1111116,106559,106568,2461201319,MARAMUREŞ,,,69,"""GRADINITA """"MADRE COLOMBA"""" SIGHETU MARMATIEI""",GRADINITA MADRE COLOMBA SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,MIHAI VITEAZU,,
,2462100243,2461103368,,109176,109229,2462100243,MARAMUREŞ,,,24,SCOALA GIMNAZIALA CODRU BUTESII,SCOALA GIMNAZIALA CODRU BUTESII,CODRU BUTESII,,,
30028810,2461203782,,,106318,106327,2461203782,MARAMUREŞ,,,5,SCOALA POSTLICEALA VASILE GOLDIS BAIA MARE,SCOALA POSTLICEALA VASILE GOLDIS BAIA MARE,BAIA MARE,CULTURII,,
26854040,2461100406,,579635,106318,106327,2461100406,MARAMUREŞ,,,1,"""GRADINITA CU PROGRAM PRELUNGIT """"ION CREANGA"""" BAIA MARE""",GRADINITA CU PROGRAM PRELUNGIT ION CREANGA BAIA MARE,BAIA MARE,P-TA 1 IUNIE,,
26933925,2461101217,,581004,106979,106988,2461101217,MARAMUREŞ,,,136,LICEUL TEHNOLOGIC NR. 4 VISEU DE SUS,LICEUL TEHNOLOGIC NR 4 VISEU DE SUS,VIŞEU DE SUS,01.mai,,
28794564,2461101054,,581688,179864,107341,2461101054,MARAMUREŞ,,,19,SCOALA GIMNAZIALA ONCESTI,SCOALA GIMNAZIALA ONCESTI,ONCEŞTI,PRINCIPALA,,
24068941,2461101728,,582668,107868,107877,2461101728,MARAMUREŞ,,,160,SCOALA GIMNAZIALA COROIENI,SCOALA GIMNAZIALA COROIENI,COROIENI,COROIENI,,
14351052,2461100894,,579386,106318,106327,2461100894,MARAMUREŞ,,,7,"""COLEGIUL NATIONAL """"MIHAI EMINESCU"""" BAIA MARE""",COLEGIUL NATIONAL MIHAI EMINESCU BAIA MARE,BAIA MARE,CULTURII,,
,2462102566,2461101416,581107,106979,106988,2462102566,MARAMUREŞ,,,5,GRADINITA CU PROGRAM NORMAL NR. 5 VISEU DE SUS,GRADINITA CU PROGRAM NORMAL NR 5 VISEU DE SUS,VIŞEU DE SUS,MALINULUI,,
,2462102901,2461100745,,106318,106327,2462102901,MARAMUREŞ,,,117,GRADINITA CU PROGRAM NORMAL VALEA BORCUTULUI,GRADINITA CU PROGRAM NORMAL VALEA BORCUTULUI,BAIA MARE,Valea Borcutului,,
,2462103002,2461101592,,106407,106452,2462103002,MARAMUREŞ,,,186,SCOALA GIMNAZIALA SASAR,SCOALA GIMNAZIALA SASAR,SĂSAR,01.dec,,
,2462102688,2461101461,,106746,106755,2462102688,MARAMUREŞ,,,31,SCOALA GIMNAZIALA NR. 2 BORSA,SCOALA GIMNAZIALA NR 2 BORSA,BORŞA,GARLEA,,
,2462100261,2461103368,,109176,109256,2462100261,MARAMUREŞ,,,,SCOALA PRIMARA VALENII SOMCUTEI,SCOALA PRIMARA VALENII SOMCUTEI,VĂLENII ŞOMCUTEI,,,
26934394,2461101556,,581030,106979,106988,2461101556,MARAMUREŞ,,,10,SCOALA GIMNAZIALA NR. 7 VISEU DE SUS,SCOALA GIMNAZIALA NR 7 VISEU DE SUS,VIŞEU DE SUS,AL. EROILOR,,
,2462103558,2461100908,,109265,109274,2462103558,MARAMUREŞ,,,,SCOALA PRIMARA MANAU,SCOALA PRIMARA MANAU,ULMENI,,,
11234578,2461203502,,1111114,106318,106327,2461203502,MARAMUREŞ,,,22,GRADINITA PARTICULARA CU PROGRAM PRELUNGIT MAYA BAIA MARE,GRADINITA PARTICULARA CU PROGRAM PRELUNGIT MAYA BAIA MARE,BAIA MARE,LEBEDEI,,
32192885,2461101805,,579702,106318,106327,2461101805,MARAMUREŞ,,,3/A,GRADINITA CU PROGRAM PRELUNGIT NR. 9 BAIA MARE,GRADINITA CU PROGRAM PRELUNGIT NR 9 BAIA MARE,BAIA MARE,Iorga Nicolae,,
27200736,2461101701,,581896,107430,107449,2461101701,MARAMUREŞ,,,203,"""SCOALA GIMNAZIALA """"DR. TEODOR MIHALI"""" BOIU MARE""",SCOALA GIMNAZIALA DR TEODOR MIHALI BOIU MARE,BOIU MARE,BOIU MARE,,
27177404,2461200589,,242071120,106559,106568,2461200589,MARAMUREŞ,,,23,"""LICEUL TEORETIC """"GEORGE POP DE BASESTI"""" SIGHETU MARMATIEI""",LICEUL TEORETIC GEORGE POP DE BASESTI SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,MIHAI VITEAZU,,
,2462103766,2461100953,2462103196,108366,108375,2462103766,MARAMUREŞ,,,5,GRADINITA CU PROGRAM NORMAL OARTA DE JOS,GRADINITA CU PROGRAM NORMAL OARTA DE JOS,OARŢA DE JOS,PRINCIPALA,,
,2462102548,2461101271,,108400,108428,2462102548,MARAMUREŞ,,,87,SCOALA GIMNAZIALA BREB,SCOALA GIMNAZIALA BREB,BREB,PRINCIPALA,,
,2462102064,2461100433,,107190,107225,2462102064,MARAMUREŞ,,,,SCOALA PRIMARA STREMT,SCOALA PRIMARA STREMT,STREMŢ,,,
3627056,2461100614,,581042,106979,106988,2461100614,MARAMUREŞ,,,30,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA VISEU DE SUS,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA VISEU DE SUS,VIŞEU DE SUS,22.dec,,
,2462102964,2461100573,,106817,106871,2462102964,MARAMUREŞ,,,,SCOALA PRIMARA DOBRICU LAPUSULUI,SCOALA PRIMARA DOBRICU LAPUSULUI,DOBRICU LĂPUŞULUI,,,
,2462102697,2461101461,,106746,106755,2462102697,MARAMUREŞ,,,100,SCOALA GIMNAZIALA NR. 3 BORSA,SCOALA GIMNAZIALA NR 3 BORSA,BORŞA,REPEZII,,
3627455,2461101393,,977186,106318,106327,2461101393,MARAMUREŞ,,,25 A,SCOALA GIMNAZIALA SPECIALA BAIA MARE,SCOALA GIMNAZIALA SPECIALA BAIA MARE,BAIA MARE,B ST DELAVRANCEA,,
3825851,2481103428,,1323863,106318,106327,2481103428,MARAMUREŞ,,,82A,CLUBUL SPORTIV SCOLAR NR. 2 BAIA MARE,CLUBUL SPORTIV SCOLAR NR 2 BAIA MARE,BAIA MARE,VICTORIEI,,
26591873,2461100415,,580488,106746,106755,2461100415,MARAMUREŞ,,,,SCOALA GIMNAZIALA NR. 7 BORSA,SCOALA GIMNAZIALA NR 7 BORSA,BORŞA,"""INDEPENDENTEI"," NR. 22 A""",
,2462103712,2461101574,,109096,109103,2462103712,MARAMUREŞ,,,,SCOALA PRIMARA PLOPIS,SCOALA PRIMARA PLOPIS,ŞISEŞTI,,,
,2462102521,2461103463,,107154,107163,2462102521,MARAMUREŞ,,,362,GRADINITA CU PROGRAM PRELUNGIT BAIUT,GRADINITA CU PROGRAM PRELUNGIT BAIUT,BĂIUŢ,PRINCIPALA,,
24902647,2461101176,,580282,106684,106693,2461101176,MARAMUREŞ,,,21A,SCOALA GIMNAZIALA BAIA SPRIE,SCOALA GIMNAZIALA BAIA SPRIE,BAIA SPRIE,MICRORAION VEST,,
26596781,2461100632,,580452,106746,106755,2461100632,MARAMUREŞ,,,79,SCOALA GIMNAZIALA NR. 4 BORSA,SCOALA GIMNAZIALA NR 4 BORSA,BORŞA,ALEXANDRU IOAN CUZA,,
,2462102946,2461100632,,106746,106755,2462102946,MARAMUREŞ,,,1,SCOALA GIMNAZIALA NR. 5 BORSA,SCOALA GIMNAZIALA NR 5 BORSA,BORŞA,PRELUCATA TARILOR,,
,2462101972,2461101886,,107733,107751,2462101972,MARAMUREŞ,,,164,"""SCOALA GIMNAZIALA """"VASILE GHETIE"""" BERINTA""",SCOALA GIMNAZIALA VASILE GHETIE BERINTA,BERINŢA,PRINCIPALA,,
,2462102313,2461101131,,107920,107966,2462102313,MARAMUREŞ,,,,SCOALA GIMNAZIALA UNGURENI,SCOALA GIMNAZIALA UNGURENI,UNGURENI,,,
,2462101999,2461101886,,107733,107760,2462101999,MARAMUREŞ,,,37/a,SCOALA PRIMARA CARPINIS,SCOALA PRIMARA CARPINIS,CĂRPINIŞ,Principala,,
15846807,2461101746,,584020,108669,108678,2461101746,MARAMUREŞ,,,312,"""LICEUL TEHNOLOGIC """"OCTAVIAN GOGA"""" ROZAVLEA""",LICEUL TEHNOLOGIC OCTAVIAN GOGA ROZAVLEA,ROZAVLEA,PRINCIPALA,,
,2462102503,2461101262,,108491,108534,2462102503,MARAMUREŞ,,,,SCOALA PRIMARA POSTA,SCOALA PRIMARA POSTA,POSTA,,,
,2462103671,2461101728,582608,107868,107877,2462103671,MARAMUREŞ,,,,SCOALA PRIMARA PONORATA,SCOALA PRIMARA PONORATA,COROIENI,,,
30113133,2461100659,,580309,106684,106719,2461100659,MARAMUREŞ,,,1,"""SCOALA GIMNAZIALA """"IOAN SLAVICI"""" TAUTII DE SUS""",SCOALA GIMNAZIALA IOAN SLAVICI TAUTII DE SUS,TĂUŢII DE SUS,FORESTIERULUI,,
14539910,2461103305,,581274,107118,107127,2461103305,MARAMUREŞ,,,18,SCOALA GIMNAZIALA BAITA DE SUB CODRU,SCOALA GIMNAZIALA BAITA DE SUB CODRU,BĂIŢA DE SUB CODRU,PRINCIPALA,,
29374275,2461101357,,582022,107519,107528,2461101357,MARAMUREŞ,,,817,SCOALA GIMNAZIALA BUDESTI,SCOALA GIMNAZIALA BUDESTI,BUDEŞTI,BUDESTI,,
26714550,2461101687,,579568,106318,106327,2461101687,MARAMUREŞ,,,,"""SCOALA GIMNAZIALA """"SIMION BARNUTIU"""" BAIA MARE""",SCOALA GIMNAZIALA SIMION BARNUTIU BAIA MARE,BAIA MARE,"""Baia Mare", str. Mihai Eminescu," nr. 80/A"""
20330038,2461101823,,585610,109504,109513,2461101823,MARAMUREŞ,,,1110,SCOALA GIMNAZIALA VISEU DE JOS,SCOALA GIMNAZIALA VISEU DE JOS,VIŞEU DE JOS,PRINCIPALA,,
21596993,2461103463,,581406,107154,107163,2461103463,MARAMUREŞ,,,56,"""SCOALA GIMNAZIALA """"REGINA ELISABETA"""" BAIUT""",SCOALA GIMNAZIALA REGINA ELISABETA BAIUT,BĂIUŢ,PRINCIPALA,,
,2462102539,2461101271,,108400,108446,2462102539,MARAMUREŞ,,,327,SCOALA GIMNAZIALA SAT SUGATAG,SCOALA GIMNAZIALA SAT SUGATAG,SAT-ŞUGATAG,DN 18,,
,2462103807,2461101592,,106407,106425,2462103807,MARAMUREŞ,,,122,GRADINITA CU PROGRAM NORMAL BOZANTA MICA,GRADINITA CU PROGRAM NORMAL BOZANTA MICA,BOZÂNTA MICĂ,PRINCIPALA,,
,2462102358,2461100225,,106817,106924,2462102358,MARAMUREŞ,,,198,SCOALA GIMNAZIALA RAZOARE,SCOALA GIMNAZIALA RAZOARE,RĂZOARE,,,
29156904,2461100813,,580864,106817,106862,2461100813,MARAMUREŞ,,,302,"""SCOALA GIMNAZIALA """"BENKO FERENC"""" DAMACUSENI""",SCOALA GIMNAZIALA BENKO FERENC DAMACUSENI,DĂMĂCUŞENI,PRINCIPALA,,
,2462103653,2461103499,,106559,106568,2462103653,MARAMUREŞ,,,,GRADINITA CU PROGRAM NORMAL NR. 1 SIGHETU MARMATIEI,GRADINITA CU PROGRAM NORMAL NR 1 SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,,,
3694608,2461103323,,579312,106318,106327,2461103323,MARAMUREŞ,,,25,"""COLEGIUL NATIONAL """"GHEORGHE SINCAI"""" BAIA MARE""",COLEGIUL NATIONAL GHEORGHE SINCAI BAIA MARE,BAIA MARE,GHEORGHE SINCAI,,
12345678,2461201043,,1111130,106318,106327,2461201043,MARAMUREŞ,,,15A,GRADINITA PARTICULARA CU PROGRAM PRELUNGIT WONDERLAND BAIA MARE,GRADINITA PARTICULARA CU PROGRAM PRELUNGIT WONDERLAND BAIA MARE,BAIA MARE,TINERETULUI,,
,2462102851,2461101583,,107975,107993,2462102851,MARAMUREŞ,,,,SCOALA PRIMARA HARNICESTI,SCOALA PRIMARA HARNICESTI,HĂRNICEŞTI,,,
24882850,2461101339,,581133,107001,107010,2461101339,MARAMUREŞ,,,335,SCOALA GIMNAZIALA ARDUSAT,SCOALA GIMNAZIALA ARDUSAT,ARDUSAT,PRINCIPALA,,
28807567,2461101185,,581963,107485,107494,2461101185,MARAMUREŞ,,,348,SCOALA GIMNAZIALA BOTIZA,SCOALA GIMNAZIALA BOTIZA,BOTIZA,BOTIZA,,
,2462102711,2461103481,,108712,108767,2462102711,MARAMUREŞ,,,,SCOALA GIMNAZIALA HIDEAGA,SCOALA GIMNAZIALA HIDEAGA,HIDEAGA,,,
,2462102236,2461100962,,106782,106791,2462102236,MARAMUREŞ,,,17,GRADINITA CU PROGRAM PRELUNGIT NR. 1 CAVNIC,GRADINITA CU PROGRAM PRELUNGIT NR 1 CAVNIC,CAVNIC,22.dec,,
3626999,2461103341,,8207185,106559,106568,2461103341,MARAMUREŞ,,,,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA SIGHETU MARMATIEI,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,TISEI,,
,2462102272,2461100103,,106559,106568,2462102272,MARAMUREŞ,,,244,SCOALA GIMNAZIALA NR. 6 SIGHETU MARMATIEI,SCOALA GIMNAZIALA NR 6 SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,DRAGOS VODA,,
26695564,2461100876,,579477,106318,106327,2461100876,MARAMUREŞ,,,4,"""SCOALA GIMNAZIALA """"PETRE DULFU"""" BAIA MARE""",SCOALA GIMNAZIALA PETRE DULFU BAIA MARE,BAIA MARE,CETATII,,
,2462102435,2461101574,,109096,109167,2462102435,MARAMUREŞ,,,,SCOALA GIMNAZIALA SURDESTI,SCOALA GIMNAZIALA SURDESTI,ŞURDEŞTI,,,
,2462103635,2461101235,,106746,106755,2462103635,MARAMUREŞ,,,42,GRADINITA CU PROGRAM NORMAL NR. 9 BORSA,GRADINITA CU PROGRAM NORMAL NR 9 BORSA,BORŞA,FLOARE DE COLT,,
29158255,2461100537,,583002,108106,108115,2461100537,MARAMUREŞ,,,61,"""SCOALA GIMNAZIALA """"LUCIAN BLAGA"""" FARCASA""",SCOALA GIMNAZIALA LUCIAN BLAGA FARCASA,FĂRCAŞA,INDEPENDENTEI,,
28996199,2461101642,,1090179,107270,107305,2461101642,MARAMUREŞ,,,99,SCOALA GIMNAZIALA VALEA VISEULUI,SCOALA GIMNAZIALA VALEA VISEULUI,VALEA VIŞEULUI,VALEA VIŞEULUI,,
,2462102489,2461101574,,109096,109130,2462102489,MARAMUREŞ,,,,SCOALA GIMNAZIALA DANESTI,SCOALA GIMNAZIALA DANESTI,DĂNEŞTI,,,
3694721,2461101868,,1182001,106318,106327,2461101868,MARAMUREŞ,,,64,"""COLEGIUL TEHNIC """"AUREL VLAICU"""" BAIA MARE""",COLEGIUL TEHNIC AUREL VLAICU BAIA MARE,BAIA MARE,str. Dr.Victor Babes,,
28743544,2461100193,,584123,108712,108758,2461100193,MARAMUREŞ,,,172,SCOALA GIMNAZIALA FINTEUSU MIC,SCOALA GIMNAZIALA FINTEUSU MIC,FINTEUŞU MIC,PRINCIPALA,,
3694713,2421100087,,579300,106318,106327,2421100087,MARAMUREŞ,,,dec.14,INSPECTORATUL SCOLAR JUDETEAN MARAMURES,INSPECTORATUL SCOLAR JUDETEAN MARAMURES,BAIA MARE,PETOFI SANDOR,,
28996202,2461103395,,581602,107270,107298,2461103395,MARAMUREŞ,,,57,SCOALA GIMNAZIALA CRASNA VISEULUI,SCOALA GIMNAZIALA CRASNA VISEULUI,CRASNA VIŞEULUI,CRASNA VIŞEULUI,,
,2462102869,2461101583,,107975,108008,2462102869,MARAMUREŞ,,,,SCOALA PRIMARA MARA,SCOALA PRIMARA MARA,MARA,,,
,2462102263,2461100103,,106559,106568,2462102263,MARAMUREŞ,,,,SCOALA GIMNAZIALA NR. 7 SIGHETU MARMATIEI,SCOALA GIMNAZIALA NR 7 SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,SUGAU NR.49,,
,2462102132,2461100591,,106318,106327,2462102132,MARAMUREŞ,,,84,GRADINITA CU PROGRAM NORMAL NR. 31 BAIA MARE,GRADINITA CU PROGRAM NORMAL NR 31 BAIA MARE,BAIA MARE,Grănicerilor,,
,2462102254,2461101194,,106318,106327,2462102254,MARAMUREŞ,,,19,GRADINITA CU PROGRAM PLELUNGIT NR. 3 BAIA MARE,GRADINITA CU PROGRAM PLELUNGIT NR 3 BAIA MARE,BAIA MARE,VALEA ROSIE,,
29374127,2461100858,,584977,179622,109069,2461100858,MARAMUREŞ,,,152,SCOALA GIMNAZIALA GROSII TIBLESULUI,SCOALA GIMNAZIALA GROSII TIBLESULUI,GROŞII ŢIBLEŞULUI,PRINCIPALA,,
,2462102842,2461100971,,107662,107699,2462102842,MARAMUREŞ,,,,SCOALA PRIMARA HANDALU ILBEI,SCOALA PRIMARA HANDALU ILBEI,HANDALU ILBEI,,,
25026120,2461101452,,585397,109354,109363,2461101452,MARAMUREŞ,,,63,"""SCOALA GIMNAZIALA """"MIHAI VITEAZU"""" VALEA CHIOARULUI""",SCOALA GIMNAZIALA MIHAI VITEAZU VALEA CHIOARULUI,VALEA CHIOARULUI,PRINCIPALA,,
,2462103617,2461101511,,107350,107378,2462103617,MARAMUREŞ,,,,SCOALA GIMNAZIALA LUNCA LA TISA,SCOALA GIMNAZIALA LUNCA LA TISA,CRĂCIUNEŞTI,,,
26591865,2461103409,,580490,106746,106755,2461103409,MARAMUREŞ,,,,SCOALA GIMNAZIALA NR. 8 BORSA,SCOALA GIMNAZIALA NR 8 BORSA,BORŞA,LIBERTATII 76,,
,2462101918,2461103409,,106746,106755,2462101918,MARAMUREŞ,,,90,SCOALA GIMNAZIALA NR. 1 BORSA,SCOALA GIMNAZIALA NR 1 BORSA,BORŞA,DRAGOS VODA,,
19055350,2461101592,,995841,106407,106416,2461101592,MARAMUREŞ,,,75,SCOALA GIMNAZIALA RECEA,SCOALA GIMNAZIALA RECEA,RECEA,EUROPA,,
26591830,2461101461,,1323849,106746,106755,2461101461,MARAMUREŞ,,,8,SCOALA GIMNAZIALA NR. 9 BORSA,SCOALA GIMNAZIALA NR 9 BORSA,BORŞA,DECEBAL,,
,2462102756,2461101357,,107519,107537,2462102756,MARAMUREŞ,,,,SCOALA GIMNAZIALA SARBI,SCOALA GIMNAZIALA SARBI,SÂRBI,,,
14889931,2461100998,,3041627,106559,106568,2461100998,MARAMUREŞ,,,2,"""LICEUL TEORETIC """"LEOWEY KLARA"""" SIGHETU MARMATIEI""",LICEUL TEORETIC LEOWEY KLARA SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,22.dec,,
,2462102982,2461100573,,106817,106915,2462102982,MARAMUREŞ,,,,SCOALA PRIMARA INAU,SCOALA PRIMARA INAU,INĂU,,,
2691139,2462103151,2461100406,,106318,106327,2462103151,MARAMUREŞ,,,13,"""GRADINITA CU PROGRAM PRELUNGIT """"MIHAI EMINESCU"""" BAIA MARE""",GRADINITA CU PROGRAM PRELUNGIT MIHAI EMINESCU BAIA MARE,BAIA MARE,Crişan,,
,2462103608,2461100433,,107190,107136,2462103608,MARAMUREŞ,,,,SCOALA PRIMARA ODESTI,SCOALA PRIMARA ODESTI,ODEŞTI,,,
,2462102114,2461100451,,108348,108357,2462102114,MARAMUREŞ,,,,SCOALA GIMNAZIALA NR. 4 MOISEI,SCOALA GIMNAZIALA NR 4 MOISEI,MOISEI,DN 18,,
,2462102738,2461103481,,108712,108749,2462102738,MARAMUREŞ,,,,SCOALA PRIMARA FERSIG,SCOALA PRIMARA FERSIG,FERSIG,,,
,2462102806,2461100044,,109005,109014,2462102806,MARAMUREŞ,,,,SCOALA PRIMARA NR. 2 STRAMTURA,SCOALA PRIMARA NR 2 STRAMTURA,STRÂMTURA,,,
,2462102584,2461100424,,108696,108703,2462102584,MARAMUREŞ,,,,SCOALA GIMNAZIALA NR. 2 RUSCOVA,SCOALA GIMNAZIALA NR 2 RUSCOVA,RUSCOVA,,,
3695158,2461100216,,579893,106559,106568,2461100216,MARAMUREŞ,,,,"""COLEGIUL NATIONAL """"DRAGOS VODA"""" SIGHETU MARMATIEI""",COLEGIUL NATIONAL DRAGOS VODA SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,MIHAI VITEAZUL NR 14,,
3694519,2461101434,,581195,107047,107056,2461101434,MARAMUREŞ,,,11,SCOALA GIMNAZIALA ARINIS,SCOALA GIMNAZIALA ARINIS,ARINIŞ,ARINIŞ,,
4157327,2461101122,,580971,106979,106988,2461101122,MARAMUREŞ,,,,LICEUL TEHNOLOGIC VISEU DE SUS,LICEUL TEHNOLOGIC VISEU DE SUS,VIŞEU DE SUS,T. VLADIMIRESCU NR.2,,
26854899,2461103386,,244008468,106318,106327,2461103386,MARAMUREŞ,,,3,"""GRADINITA CU PROGRAM PRELUNGIT """"OTILIA CAZIMIR"""" BAIA MARE""",GRADINITA CU PROGRAM PRELUNGIT OTILIA CAZIMIR BAIA MARE,BAIA MARE,Banatului,,
26983133,2461101384,,1229938,106559,106568,2461101384,MARAMUREŞ,,,7,GRADINITA CU PROGRAM PRELUNGIT NR. 7 SIGHETU MARMATIEI,GRADINITA CU PROGRAM PRELUNGIT NR 7 SIGHETU MARMATIEI,SIGHETU MARMAŢIEI,UNIRII,,
21915260,2461101606,,581523,107234,107243,2461101606,MARAMUREŞ,,,49,SCOALA GIMNAZIALA BICAZ,SCOALA GIMNAZIALA BICAZ,BICAZ,PRINCIPALA,,
24707565,2461100953,,583466,108366,108384,2461100953,MARAMUREŞ,,,263,SCOALA GIMNAZIALA OARTA DE SUS,SCOALA GIMNAZIALA OARTA DE SUS,OARŢA DE SUS,OARTA DE SUS,,
