COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
28683906,3661100061,,718920,160172,160181,3661100061,TULCEA,,,86,ŞCOALA GIMNAZIALĂ CHILIA VECHE,SCOALA GIMNAZIALA CHILIA VECHE,CHILIA VECHE,Dunării,
,3662101279,3661100043,,161482,161516,3662101279,TULCEA,,,1,ȘCOALA PRIMARĂ IAZURILE,SCOALA PRIMARA IAZURILE,IAZURILE,Pescărușului,
,3662100206,3661101424,,161179,161222,3662100206,TULCEA,,,125,ȘCOALA GIMNAZIALĂ ZEBIL,SCOALA GIMNAZIALA ZEBIL,ZEBIL,Principală,
,3662100165,3661100536,,160877,160895,3662100165,TULCEA,,,,ȘCOALA PRIMARĂ LĂSTUNI,SCOALA PRIMARA LASTUNI,LĂSTUNI,,
28673805,3661101406,,13268270,160644,160653,3661101406,TULCEA,,,27,ŞCOALA GIMNAZIALĂ JURILOVCA,SCOALA GIMNAZIALA JURILOVCA,JURILOVCA,06.mar,
28659517,3661100735,,719091,160458,160467,3661100735,TULCEA,,,59,"""ŞCOALA GIMNAZIALĂ """"NICOLAE IORGA"""" GRINDU""",SCOALA GIMNAZIALA NICOLAE IORGA GRINDU,GRINDU,Principală,
,3662101347,3661100097,,159614,159623,3662101347,TULCEA,,,20,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"SF. NICHITA ROMANUL"""" TULCEA""",GRADINITA CU PROGRAM PRELUNGIT SF NICHITA ROMANUL TULCEA,TULCEA,Gloriei,
15982094,3671100627,,1105170,159614,159623,3671100627,TULCEA,,,4A,PALATUL COPIILOR TULCEA,PALATUL COPIILOR TULCEA,TULCEA,Dobrogeanu Gherea,
4508703,3661100857,,718449,159687,159696,3661100857,TULCEA,,,91,"""LICEUL TEORETIC """"CONSTANTIN BRĂTESCU"""" ISACCEA""",LICEUL TEORETIC CONSTANTIN BRATESCU ISACCEA,ISACCEA,01.dec,
,3662101297,3661100604,,159730,159749,3662101297,TULCEA,,,53,GRĂDINIȚA CU PROGRAM NORMAL NR. 3 MĂCIN,GRADINITA CU PROGRAM NORMAL NR 3 MACIN,MĂCIN,Vânători,
28637098,3661101469,,718762,159963,159972,3661101469,TULCEA,,,30,ŞCOALA GIMNAZIALĂ CASIMCEA,SCOALA GIMNAZIALA CASIMCEA,CASIMCEA,Principală,
19005262,3661101424,,7196010,161179,161188,3661101424,TULCEA,,,484A,ȘCOALA GIMNAZIALĂ SARICHIOI,SCOALA GIMNAZIALA SARICHIOI,SARICHIOI,Principală,
,3662101365,3661100866,,160779,160804,3662101365,TULCEA,,,1,ȘCOALA PRIMARĂ GORGOVA,SCOALA PRIMARA GORGOVA,GORGOVA,Principală,
,3662100251,3661100432,,159785,159829,3662100251,TULCEA,,,1A,ŞCOALA GIMNAZIALĂ CEAMURLIA DE SUS,SCOALA GIMNAZIALA CEAMURLIA DE SUS,CEAMURLIA DE SUS,Școlii,
,3662101311,3661100373,,161348,161366,3662101311,TULCEA,,,3,ȘCOALA PRIMARĂ MINA ALTÎN TEPE,SCOALA PRIMARA MINA ALTIN TEPE,MINA ALTÂN TEPE,Principală,
28665705,3661100301,,718968,160261,160270,3661100301,TULCEA,,,140,ŞCOALA GIMNAZIALĂ CRIŞAN,SCOALA GIMNAZIALA CRISAN,CRIŞAN,Principală,
31381550,3661100708,,1155515,159614,159623,3661100708,TULCEA,,,48,ȘCOALA GIMNAZIALĂ SPECIALĂ NR. 14 TULCEA,SCOALA GIMNAZIALA SPECIALA NR 14 TULCEA,TULCEA,Grădinarilor,
28643537,3661100798,,719003,160323,160332,3661100798,TULCEA,,,2,ŞCOALA GIMNAZIALĂ DOROBANŢU,SCOALA GIMNAZIALA DOROBANTU,DOROBANŢU,Școlii,
,3662101207,3661100301,,160261,160298,3662101207,TULCEA,,,1,ŞCOALA GIMNAZIALĂ MILA 23,SCOALA GIMNAZIALA MILA 23,MILA 23,Principală,
28643448,3661100631,,1155589,159650,159669,3661100631,TULCEA,,,15,"""ŞCOALA GIMNAZIALĂ """"CONSTANTIN BRÂNCOVEANU"""" BABADAG""",SCOALA GIMNAZIALA CONSTANTIN BRANCOVEANU BABADAG,BABADAG,Heracleea,
