COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
4515590,1361100993,,130451766,60419,60428,1361100993,CONSTANŢA,,,8,CENTRUL ŞCOLAR DE EDUCAŢIE INCLUZIVĂ ’DELFINUL’ CONSTANŢA,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA DELFINUL CONSTANTA,CONSTANŢA,Semănătorului,
28053145,1361101931,,130454720,62191,62208,1361101931,CONSTANŢA,,,20,GRĂDINIŢA CU PROGRAM NORMAL NR. 1 MIHAIL KOGĂLNICEANU,GRADINITA CU PROGRAM NORMAL NR 1 MIHAIL KOGALNICEANU,MIHAIL KOGĂLNICEANU,CĂLUGĂRENI,
,1352100364,1371101728,,60847,60856,1352100364,CONSTANŢA,,,22,CLUBUL COPIILOR MEDGIDIA,CLUBUL COPIILOR MEDGIDIA,MEDGIDIA,DECEBAL,
,1362102516,1361105329,,62360,62388,1362102516,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL SIMINOC,GRADINITA CU PROGRAM NORMAL SIMINOC,SIMINOC,,
,1362103191,1361101881,,61256,61274,1362103191,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL MIORIŢA,GRADINITA CU PROGRAM NORMAL MIORITA,MIORIŢA,,
,1362102588,1361101628,,63198,61470,1362102588,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL CASICEA,GRADINITA CU PROGRAM NORMAL CASICEA,CASICEA,,
,1362103223,1361101931,,62191,62208,1362103223,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL IAS MIHAIL KOGĂLNICEANU,GRADINITA CU PROGRAM NORMAL IAS MIHAIL KOGALNICEANU,MIHAIL KOGĂLNICEANU,,
24211692,1361204914,,133632581,60419,60428,1361204914,CONSTANŢA,,,172-174,ŞCOALA POSTLICEALĂ FEG CONSTANŢA,SCOALA POSTLICEALA FEG CONSTANTA,CONSTANŢA,I.C.BRATIANU,
,1362103413,1361100776,,62609,62636,1362103413,CONSTANŢA,,,,ŞCOALA PRIMARĂ NR. 2 NISTOREŞTI,SCOALA PRIMARA NR 2 NISTORESTI,NISTOREŞTI,ŞCOLII,
29348284,1361101786,,131094151,60776,60785,1361101786,CONSTANŢA,,,6,ŞCOALA GIMNAZIALĂ ’MIRCEA ELIADE’ CERNAVODĂ,SCOALA GIMNAZIALA MIRCEA ELIADE CERNAVODA,CERNAVODĂ,CAZĂRMII,
,1362100342,1361101569,,61951,62011,1362100342,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL ’CĂSUŢA FERMECATĂ’ VIILE,GRADINITA CU PROGRAM NORMAL CASUTA FERMECATA VIILE,VIILE,,
