COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
2649544,3861100682,,1225580,167473,167482,3861100682,VÂLCEA,,,,"""LICEUL TEHNOLOGIC """"CAPITAN NICOLAE PLESOIANU"""" RM. VALCEA""",LICEUL TEHNOLOGIC CAPITAN NICOLAE PLESOIANU RM VALCEA,RÂMNICU VÂLCEA,,,
29110770,3861100899,,741977,172279,172288,3861100899,VÂLCEA,,,,SCOALA GIMNAZIALA PESCEANA,SCOALA GIMNAZIALA PESCEANA,PESCEANA,,,
,3862103907,3861101086,,172698,172796,3862103907,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,ROMÂNEŞTI,,,
,3862104519,3861100483,,167909,167936,3862104519,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,JIBLEA NOUĂ,,,
,3862103156,3861100108,,174218,174227,3862103156,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,VOICEŞTI,,,
,3862102205,3861100515,,167473,167598,3862102205,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL GORANU,GRADINITA CU PROGRAM NORMAL GORANU,GORANU,,,
,3862104573,3861100809,,168559,168568,3862104573,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,BODEŞTI,,,
2540937,3861105393,,740416,167473,167482,3861105393,VÂLCEA,,,,"""COLEGIUL NATIONAL """"ALEXANDRU LAHOVARI""""""",COLEGIUL NATIONAL ALEXANDRU LAHOVARI,RÂMNICU VÂLCEA,,,
,3862105009,3861105244,,168372,168443,3862105009,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL NR 2,GRADINITA CU PROGRAM NORMAL NR 2,VALEA MARE,,,
,3862103979,3861101308,,172947,172974,3862103979,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,BLEJANI,,,
,3862101588,3861105194,,173061,173070,3862101588,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,SLĂTIOARA,,,
30826196,3861100673,,742359,173935,173944,3861100673,VÂLCEA,,,,SCOALA GIMNAZIALA TOMSANI,SCOALA GIMNAZIALA TOMSANI,TOMŞANI,,,
,3862101543,3861105194,,173061,173105,3862101543,VÂLCEA,,,,SCOALA GIMNAZIALA MILOSTEA,SCOALA GIMNAZIALA MILOSTEA,MILOSTEA,,,
,3862104727,3861101032,,169994,170033,3862104727,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,COCORU,,,
,3862102078,3861105072,,173855,173873,3862102078,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,BĂROIU,,,
,3862200314,3861200531,,167473,167482,3862200314,VÂLCEA,,,,"""SCOALA PRIMARA """"’DISCOVERY KIDS’’""",SCOALA PRIMARA DISCOVERY KIDS,RÂMNICU VÂLCEA,,,
